Address,Company Name,Credit Score Alpha,Employee_Change,Estimated Labor Cost,Google_Reviews,Google_Scores,Grocery_within_Zip,Sales_Change,Sales_per_employee,Square Footage,Supermarket_within_5_miles,county_personal_income,county_population,lat,long
280 Closter Dock Rd,Rainbow Food,-0.1852492211091664,-0.04524736815191293,-0.256918319250781,-0.2200015253682221,0.4126127055277199,-0.9140283424092652,-0.025089684359558894,0.005582614918117785,-0.33851481770346814,-0.40516273320937773,1.3054760209625458,1.675358244521159,40.9708765,-73.95982690000002
467 Allwood Rd,Seasons Kosher Supermarket,-1.1867528227305977,-0.04524736815191293,-0.41236341385620556,1.3935401465128097,0.4126127055277199,-0.8966111833974131,-0.025089684359558894,-0.23343927383764862,-0.1258889694565166,0.6490961192112422,-1.020821182621529,-0.33081199544868906,40.8409885,-74.15803509999998
227 Sip Ave,Sip Avenue Grocery,-0.1852492211091664,5.840312549352552,-0.31734733050005254,-0.345220945580719,1.1726424974388716,2.377814710830783,-0.025089684359558894,-0.11258550986001392,-0.33851481770346814,1.5527465641432021,-0.0640722114336654,0.49553932585685845,40.7318137,-74.07059670000002
212 Broad St,Country Farms Food Store,-0.1852492211091664,-0.04524736815191293,-0.43088560401408665,-0.34164324786036193,-0.8034349615301226,-0.5656851621722231,-0.025089684359558894,-0.1206424274585229,-0.33851481770346814,-0.5557711406980377,0.8958816140225303,0.19790900718353802,40.4327819,-74.20004909999999
424 Avon Ave,Cheap Food Market,-0.1852492211091664,-0.04524736815191293,-0.4642878092167531,-0.27008929345322086,-0.3474170863834319,0.5490130145863116,-0.025089684359558894,-0.045444529872439084,-0.1258889694565166,0.12196669300093224,0.06877924636311937,1.0163154704469952,40.72744229999999,-74.21030879999998
3701 Ventnor Ave,AWAN Convenience Store,-0.1852492211091664,-0.04524736815191293,-0.44076346073549644,-0.34164324786036193,-0.3474170863834319,1.6637111913448466,-0.025089684359558894,3.40828748068841,-0.33851481770346814,-1.1582047706526777,-1.1910826154672347,-1.4351783910065778,39.3514723,-74.4554707
787 New Jersey 34,Ginkaku Japanese Bistro,-2.188256424352029,-0.04524736815191293,0.18956783871818383,-0.059005127952154623,0.5646186639099497,-0.30442777699444157,-0.025089684359558894,-1.0455765677673539,-0.33851481770346814,-0.48046693695370774,0.8958816140225303,0.19790900718353802,40.4147625,-74.2441373
1935 Swarthmore Ave # 1,Quality Provision,-1.1867528227305977,-0.04524736815191293,-0.4074224784646186,-0.33448785241964785,0.10860078876325892,0.3574242654559385,-0.025089684359558894,0.0404959245116567,0.17190633621148277,-0.6310753444423677,-0.9589394409025067,0.10321018800627499,40.0774713,-74.1631726
701 N Black Horse Pike,Glutenfree Grocer,-1.1867528227305977,-0.04524736815191293,-0.394164979256568,-0.3595317364621472,1.1726424974388716,-0.548268003160371,-0.025089684359558894,-0.49663191538894197,0.17190633621148277,-1.0075963631640177,-0.7623999126511916,-1.3152772463628395,39.6954816,-74.9995247
250 Central Ave,E Z Mart,0.816254380512265,-0.04524736815191293,0.676412461019528,-0.3487986433010761,-0.3474170863834319,0.9670248308707622,-0.025089684359558894,-0.04745875927206633,0.17190633621148277,-0.25455432572071773,0.06877924636311937,1.0163154704469952,40.7447943,-74.1809691
396 US Highway 206,Dale's Market,1.8177579821336962,-0.04524736815191293,3.2856670393984824,0.824686208976038,0.2606067471454901,-0.9488626604329694,-0.025089684359558894,-1.0842014307346057,0.17190633621148277,-1.3841173818856676,-0.3096985551405108,-2.0187064256538645,41.1568014,-74.7814657
59 Lewis St,J Q National Distributors,-0.1852492211091664,-0.04524736815191293,-0.41236341385620556,-0.22715692080893618,0.8686305806744107,2.0294715305937405,-0.025089684359558894,-0.23343927383764862,-0.1258889694565166,0.12196669300093224,-1.020821182621529,-0.33081199544868906,40.9094425,-74.1582874
160 US Highway 9,Livotis Old World Market,-0.1852492211091664,-0.04524736815191293,-0.2240677898061622,1.626090498336018,0.5646186639099497,-0.32184493600629366,-0.025089684359558894,-0.1206424274585229,0.8100391340714814,-0.5557711406980377,0.8958816140225303,0.19790900718353802,40.3485321,-74.3050838
Ginsberg Trailer Park 350 #105,Nutrition Zone LLC,-2.188256424352029,-0.04524736815191293,-0.2792820274379122,-0.2987108752160773,0.5646186639099497,-0.8443597063618568,-0.025089684359558894,-0.9800469712994807,-0.33851481770346814,-0.7063795481866977,2.2092426305342894,-0.3786912040983475,40.0583238,-74.40566120000003
196 Paterson Ave # 202,Clc Gourmet Foods Inc,-0.1852492211091664,-0.04524736815191293,-0.256918319250781,-0.3595317364621472,1.1726424974388716,-0.7050224342670399,-0.025089684359558894,0.005582614918117785,0.17190633621148277,0.7244003229555722,1.3054760209625458,1.675358244521159,40.8325231,-74.0960765
80 Haledon Ave # 1,Margarita Grocery,-1.1867528227305977,-0.04524736815191293,-0.6284423232244434,-0.2629338980125067,-0.04340516961897089,-0.07800470984036417,-0.025089684359558894,-0.23343927383764862,-0.1258889694565166,-0.02864171448772775,-1.020821182621529,-0.33081199544868906,40.929431,-74.171708
21 Grove St # 4,Ted's Deli & Market,-0.1852492211091664,-0.04524736815191293,-0.31734733050005254,-0.27724468889393494,0.8686305806744107,-0.2870106179825894,-0.025089684359558894,-0.11258550986001392,-0.1258889694565166,0.12196669300093224,-0.0640722114336654,0.49553932585685845,40.7656066,-74.1494342
279 Harrison Ave,Latona's Specialty Foods LLC,-0.1852492211091664,-0.04524736815191293,-0.256918319250781,-0.16275836184250922,0.8686305806744107,-0.4611822081011105,-0.025089684359558894,-0.23343927383764862,0.17190633621148277,0.8750087304442322,1.3054760209625458,1.675358244521159,40.8756644,-74.0967189
210 Main Ave,C P's,0.816254380512265,-0.04524736815191293,0.019794404880270105,-0.3380655501400049,-1.259452836676814,-0.9140283424092652,-0.025089684359558894,-0.2347820934374001,-0.33851481770346814,0.6490961192112422,-1.020821182621529,-0.33081199544868906,40.8336131,-74.1386079
122 40th St,Olympic Community Market,-0.1852492211091664,-0.04524736815191293,-0.6544045208775929,-0.3165993638178626,1.1726424974388716,2.726157891067825,-0.025089684359558894,-0.045444529872439084,-0.33851481770346814,0.5737919154669122,0.06877924636311937,1.0163154704469952,40.72020560000001,-74.2480918
509 Martin Luther King Jr Dr,Clarissas Supermarket Inc,0.816254380512265,-0.04524736815191293,-0.053760379535110835,-0.3380655501400049,1.1726424974388716,0.94960767185891,-0.025089684359558894,-0.11168850636737991,-0.33851481770346814,1.0256171379328922,-0.0640722114336654,0.49553932585685845,40.7153035,-74.0751973
109 Johnson Rd,Shop-N-Go,-0.1852492211091664,-0.04524736815191293,-0.394164979256568,-0.3595317364621472,-1.8674766702057353,-0.42634789007740626,-0.025089684359558894,-0.49663191538894197,-0.33851481770346814,0.04666248925660225,-0.7623999126511916,-1.3152772463628395,39.74876629999999,-75.04466409999998
501 Richmond St,501 Food Market Inc,-0.1852492211091664,-0.04524736815191293,-0.4446409381810673,-0.3058662706567914,-0.19541112800120206,0.4967615375507553,-0.025089684359558894,-0.058872725869954054,-0.1258889694565166,-0.10394591823205775,0.1328016401818071,-0.07447106989457189,40.6218791,-74.412853
673 Montgomery St,Montgomery Food Mart,0.816254380512265,-0.04524736815191293,-0.053760379535110835,-0.33448785241964785,-1.4114587950590445,2.377814710830783,-0.025089684359558894,-0.11168850636737991,-0.1258889694565166,1.5527465641432021,-0.0640722114336654,0.49553932585685845,40.7240778,-74.0658883
123 E Commerce St,LA Mixtequita,0.816254380512265,-0.04524736815191293,-0.22222474501603862,-0.16633605956286626,0.2606067471454901,0.13100119830186108,-0.025089684359558894,-0.6434450678689726,-0.33851481770346814,-1.2335089743970078,-1.7600784430643401,-1.9608277196301276,39.429083,-75.232636
369 Bloomfield Ave,Original Deli Grocery,-0.1852492211091664,-0.04524736815191293,-0.4642878092167531,-0.32375475925857666,0.4126127055277199,0.2529213113848258,-0.025089684359558894,-0.045444529872439084,-0.1258889694565166,0.4984877117225822,0.06877924636311937,1.0163154704469952,40.7870047,-74.1939551
181 Spring St,Brothers Store,-0.1852492211091664,-0.04524736815191293,-0.45678016537206856,-0.29155547977536317,0.2606067471454901,1.0192763079063185,-0.7488744036983634,-0.058872725869954054,-0.1258889694565166,0.4984877117225822,-0.08158808429698847,-0.10567633823462917,40.6651893,-74.20492519999998
1 N Johnston Ave # 3,Bark N Bag LLC,0.816254380512265,-0.04524736815191293,-0.23438014036870314,-0.29155547977536317,0.5646186639099497,-0.42634789007740626,-0.025089684359558894,-0.09020339277135597,-0.1258889694565166,-0.7816837519310277,0.2112207761550633,-0.9564354739522012,40.2322988,-74.7346213
1177 Princess Ave # 1,Arias Mini Market,-0.1852492211091664,-0.04524736815191293,-0.400237608551997,-0.33091015469929075,-0.3474170863834319,-0.32184493600629366,-0.025089684359558894,-0.1609270154510678,-0.33851481770346814,0.9503129341885622,-0.8101959686032327,-0.33682221351951763,39.93311,-75.103266
421 Central Ave # A,Oaxaca Food Market,-1.1867528227305977,-0.04524736815191293,-0.31734733050005254,-0.3130216660975055,-1.4114587950590445,0.8102703997640932,-0.025089684359558894,-0.11258550986001392,-0.1258889694565166,2.305788601586502,-0.0640722114336654,0.49553932585685845,40.7491573,-74.047436
2000 River Ave,River Food Market Inc,-2.188256424352029,-0.04524736815191293,-0.400237608551997,1.4436279145978084,-0.3474170863834319,0.09616688027815688,-0.025089684359558894,-0.1609270154510678,-0.1258889694565166,0.7997045266999022,-0.8101959686032327,-0.33682221351951763,39.951797,-75.0977744
33 South St,Diami Grocery,-0.1852492211091664,-0.04524736815191293,-0.4642878092167531,-0.3595317364621472,1.1726424974388716,0.1832526753374174,-0.025089684359558894,-0.045444529872439084,-0.1258889694565166,-0.10394591823205775,0.06877924636311937,1.0163154704469952,40.7243256,-74.1782815
800 N New Rd,LA Canasta,-0.1852492211091664,-0.04524736815191293,-0.23888457472553135,-0.21284612992750798,-0.49942304476566235,-0.07800470984036417,-0.025089684359558894,0.07093495919882363,0.17190633621148277,-0.8569879556753577,-1.1910826154672347,-1.4351783910065778,39.4052527,-74.521564
486 Union Ave # A,Carmillo Mini Market,-0.1852492211091664,-0.04524736815191293,-0.41236341385620556,-0.3523763410214331,1.1726424974388716,-0.07800470984036417,-0.025089684359558894,-0.23343927383764862,-0.1258889694565166,-0.02864171448772775,-1.020821182621529,-0.33081199544868906,40.9226479,-74.182689
619 Main St,Lara Mini Market,-0.1852492211091664,-0.04524736815191293,-0.41236341385620556,-0.3595317364621472,1.1726424974388716,0.02649824423074846,-0.025089684359558894,-0.23343927383764862,-0.33851481770346814,0.4231835079782522,-1.020821182621529,-0.33081199544868906,40.9047484,-74.1687456
415 Commerce Ln # 3,E Z Pantry,1.8177579821336962,-0.04524736815191293,0.9326132638955463,-0.3595317364621472,1.1726424974388716,-0.8966111833974131,-0.025089684359558894,-0.1609270154510678,-0.1258889694565166,-0.8569879556753577,-0.8101959686032327,-0.33682221351951763,39.8107422,-74.9275449
173 Bloomfield Ave,C Cavallo's Market,-0.1852492211091664,-0.04524736815191293,-0.4642878092167531,0.0411704082178429,0.2606067471454901,-0.6876052752551879,-0.025089684359558894,-0.045444529872439084,-0.33851481770346814,0.5737919154669122,0.06877924636311937,1.0163154704469952,40.8147685,-74.1719564
425 Orange St # 1,Brothers Grocery,-0.1852492211091664,-0.04524736815191293,-0.4642878092167531,-0.34164324786036193,-0.8034349615301226,0.775436081740389,-0.025089684359558894,-0.045444529872439084,-0.1258889694565166,-0.10394591823205775,0.06877924636311937,1.0163154704469952,40.752589,-74.187656
1 Hamburg Tpke,Huber's Automotive,-0.1852492211091664,-0.04524736815191293,-0.2792820274379122,-0.3165993638178626,1.0206365390566419,-0.9488626604329694,-0.025089684359558894,5.411774323517643,-0.33851481770346814,-0.9322921594196877,2.2092426305342894,-0.3786912040983475,40.998554,-74.29873559999999
733 Route 70 E # 308,Delval Food Ingredients Inc,0.816254380512265,-0.04524736815191293,0.968583886324069,-0.33448785241964785,1.1726424974388716,-0.33926209501814575,-0.025089684359558894,-0.08150729304336528,0.8100391340714814,-0.40516273320937773,-0.2805854435696281,-0.6089212305672501,39.8931083,-74.8820907
764 Chancellor Ave,Jason Liquors,0.816254380512265,-0.04524736815191293,-0.4642878092167531,-0.34164324786036193,-0.04340516961897089,2.726157891067825,-0.025089684359558894,0.37888646364903383,-0.33851481770346814,0.5737919154669122,0.06877924636311937,1.0163154704469952,40.7159805,-74.23879079999998
265 Pompton Ave,Kings Super Markets,-0.1852492211091664,-0.04524736815191293,-0.4642878092167531,0.6279128343563999,-0.04340516961897089,-0.9314455014211174,-0.025089684359558894,-0.045444529872439084,0.17190633621148277,-0.17925012197638773,0.06877924636311937,1.0163154704469952,40.8337593,-74.22536109999999
166 Wilson Ave # 3,Wilson Mini Mart,-1.1867528227305977,-0.04524736815191293,-0.4642878092167531,-0.33448785241964785,-0.6514290031478929,0.7406017637166847,-0.025089684359558894,-0.045444529872439084,-0.33851481770346814,0.04666248925660225,0.06877924636311937,1.0163154704469952,40.72272750000001,-74.1507854
66 Highland Ave,El Encarguito Grocery Inc,-0.1852492211091664,-0.04524736815191293,-0.4642878092167531,-0.3595317364621472,-4.907595837850343,1.6462940323329944,-0.025089684359558894,-0.045444529872439084,-0.1258889694565166,-0.10394591823205775,0.06877924636311937,1.0163154704469952,40.7592075,-74.1788334
225 Pavonia Ave,Cangianos Marketplace,-0.1852492211091664,-0.04524736815191293,-0.31734733050005254,-0.24862310713107852,1.0206365390566419,0.1658355163255653,-0.025089684359558894,-0.11258550986001392,-0.1258889694565166,2.2304843978421722,-0.0640722114336654,0.49553932585685845,40.7273268,-74.0432925
200 N Clinton Ave,Monchy Deli Grocery,-0.1852492211091664,-0.04524736815191293,-0.23438014036870314,-0.1162482914778675,-0.3474170863834319,-0.42634789007740626,-0.025089684359558894,-0.09020339277135597,-0.1258889694565166,-0.7816837519310277,0.2112207761550633,-0.9564354739522012,40.2257223,-74.75282320000002
2625 Woodbridge Ave,Quicks Convenience Food Store,0.816254380512265,-0.04524736815191293,0.4891342926414863,-0.33091015469929075,-0.19541112800120206,0.32258994743223424,-0.025089684359558894,-0.1206424274585229,-0.1258889694565166,0.2725751004895922,-0.33548189995059047,1.1844876854203736,40.5089434,-74.3709809
171 Hobart Ave,Kevins Corner Deli & Grocery,-1.1867528227305977,-0.04524736815191293,-0.5809342815192426,-0.345220945580719,-0.9554409199123531,0.7406017637166847,-0.025089684359558894,-0.10989987066051092,-0.33851481770346814,-0.02864171448772775,-0.0640722114336654,0.49553932585685845,40.6527831,-74.1232627
320 Wabash Ave,Akmarket Grocery,-2.188256424352029,-0.04524736815191293,-0.41236341385620556,-0.280822386614292,-0.6514290031478929,0.02649824423074846,-0.025089684359558894,-0.23343927383764862,-0.33851481770346814,0.4231835079782522,-1.020821182621529,-0.33081199544868906,40.89318,-74.148957
2101 Federal St,Universal Supermarket,-1.1867528227305977,-0.04524736815191293,-0.400237608551997,0.6243351366360429,-0.3474170863834319,0.09616688027815688,-0.025089684359558894,-0.1609270154510678,-0.1258889694565166,0.7997045266999022,-0.8101959686032327,-0.33682221351951763,39.9456799,-75.0930084
244 W Passaic St # 244,Glass Gardens Inc,-0.1852492211091664,-0.04524736815191293,-0.256918319250781,-0.34164324786036193,-1.5634647534412744,-0.879194024385561,-0.025089684359558894,0.005582614918117785,-0.1258889694565166,0.4231835079782522,1.3054760209625458,1.675358244521159,40.9150634,-74.0814603
800 S Burnt Mill Rd,Fieni's Ristorante,1.8177579821336962,-0.04524736815191293,1.3768968876107395,0.763865347729968,0.5646186639099497,-0.7050224342670399,-0.025089684359558894,-1.0724329597623836,-0.1258889694565166,-0.02864171448772775,-0.8101959686032327,-0.33682221351951763,39.8448393,-75.0045459
1116 N Delaware St,Wally's Grocery & Deli,-0.1852492211091664,-0.04524736815191293,-0.394164979256568,-0.34164324786036193,-1.1074468782945837,-0.8095253883381526,-0.025089684359558894,-0.49663191538894197,-0.1258889694565166,-0.8569879556753577,-0.7623999126511916,-1.3152772463628395,39.831885,-75.2415936
132 E Red Bank Ave,Fat Louie's,0.816254380512265,-0.04524736815191293,0.9569037808602683,0.5492034845085447,-0.49942304476566235,-0.1476733458877726,-0.025089684359558894,-1.0270456572907831,-0.1258889694565166,-0.10394591823205775,-0.7623999126511916,-1.3152772463628395,39.8439326,-75.1451663
358 Millburn Ave # E,Green Nectar Juicery,-0.1852492211091664,-0.04524736815191293,-0.4642878092167531,-0.27724468889393494,-0.04340516961897089,-0.9488626604329694,-0.025089684359558894,-0.045444529872439084,0.17190633621148277,-0.02864171448772775,0.06877924636311937,1.0163154704469952,40.7234246,-74.3082233
1077 State Route 34 # 34,Livotis Old World Market,-0.1852492211091664,-0.04524736815191293,-0.2240677898061622,0.5921358571528293,0.4126127055277199,-0.30442777699444157,-0.025089684359558894,-0.6917865734600265,0.8100391340714814,-0.48046693695370774,0.8958816140225303,0.19790900718353802,40.4000678,-74.22720679999998
41 Middlesex Ave,Shalimar Halal Meat & Grocery,-0.1852492211091664,-0.04524736815191293,-0.17769346997559743,0.06979198998069934,-1.4114587950590445,-0.4611822081011105,-0.025089684359558894,-0.1206424274585229,-0.1258889694565166,0.19727089674526224,-0.33548189995059047,1.1844876854203736,40.5733282,-74.32412679999999
805 E Landis Ave,Best Food In Town Chinese,-0.1852492211091664,-0.04524736815191293,-0.22222474501603862,0.2916092486428367,-0.19541112800120206,0.4967615375507553,-0.025089684359558894,-1.0946324533854754,-0.33851481770346814,-0.7816837519310277,-1.7600784430643401,-1.9608277196301276,39.48553010000001,-75.01835329999999
100 Mckinley Ave # 4,Mc Kinley Convenience LLC,-1.1867528227305977,-0.04524736815191293,-0.6259718555286499,-0.345220945580719,1.1726424974388716,-0.548268003160371,-0.025089684359558894,0.0404959245116567,-0.1258889694565166,-0.9322921594196877,-0.9589394409025067,0.10321018800627499,39.6919323,-74.2686421
170 Market St,"Rodriguez, Victor",-1.1867528227305977,-1.9874821409283865,-0.4411290680710725,-0.29155547977536317,0.2606067471454901,3.248672661423388,-1.8623893565272935,-0.23343927383764862,-0.1258889694565166,0.7997045266999022,-1.244532785161231,-0.34217314087131323,40.8675162,-74.11689609999998
2407 State Route 71 # 3,Nature's Corner Natrl Mkt Str,1.8177579821336962,-0.04524736815191293,5.360013195272508,-0.2200015253682221,0.7166246222921808,-1.0185312964803779,-0.025089684359558894,-0.693220704792561,4.638835921231473,-0.7063795481866977,0.8958816140225303,0.19790900718353802,40.163681200000006,-74.0356122
528 Main St,Friendly Auto Repair,2.8192615837551274,-0.04524736815191293,0.10606232571151782,-0.27724468889393494,0.5646186639099497,0.4967615375507553,-0.025089684359558894,-0.8146115966100963,-0.33851481770346814,-0.17925012197638773,0.06877924636311937,1.0163154704469952,40.7753516,-74.2370993
101 Portland Ave # C,Apna Bazaar,-0.1852492211091664,-0.04524736815191293,-0.256918319250781,-0.2522008048514356,-2.1714885869701965,-0.6353537982196316,-0.025089684359558894,0.005582614918117785,-0.1258889694565166,0.12196669300093224,1.3054760209625458,1.675358244521159,40.92445670000001,-73.9975569
4404 Bergenline Ave,Union City Cosmetic,-0.1852492211091664,-0.04524736815191293,-0.31734733050005254,-0.33091015469929075,-0.19541112800120206,2.551986300949304,-0.025089684359558894,-0.11258550986001392,-0.33851481770346814,2.757613824052482,-0.0640722114336654,0.49553932585685845,40.7787838,-74.02398649999998
Broad & Bnk,Wawa Food Market,0.816254380512265,-0.04524736815191293,1.0131938943482743,0.9284394428663925,-0.49942304476566235,-0.7398567522907442,-0.025089684359558894,-1.053005045793179,0.17190633621148277,-1.0075963631640177,-1.549177687397358,-2.212323809951735,38.9348924,-74.9215272
735 Fairfield Ave,Nicola's Pasta Fresca,-1.1867528227305977,-0.04524736815191293,-0.4446409381810673,-0.3523763410214331,1.1726424974388716,-0.8443597063618568,-0.025089684359558894,-0.058872725869954054,-0.1258889694565166,0.9503129341885622,0.1328016401818071,-0.07447106989457189,40.66937539999999,-74.2799382
97 S Bridge St,Somerville Spanish-American,-0.1852492211091664,-0.04524736815191293,-0.30372348780460096,-0.33091015469929075,0.7166246222921808,-0.5831023211840752,-0.025089684359558894,-0.11795678825901991,-0.1258889694565166,-0.7816837519310277,2.5625665477174504,-1.1238721328169772,40.564799,-74.61247850000002
120 E 2nd Ave,Nealtican Grocery,-0.1852492211091664,-0.04524736815191293,-0.4446409381810673,-0.33448785241964785,1.0206365390566419,-0.35667925402999784,-0.025089684359558894,-0.058872725869954054,-0.1258889694565166,1.0256171379328922,0.1328016401818071,-0.07447106989457189,40.6588381,-74.2624116
237 Palisade Ave,Minit Mart Convenience-Liquor,-0.1852492211091664,-0.04524736815191293,-0.256918319250781,-0.3130216660975055,0.2606067471454901,-0.5831023211840752,-0.025089684359558894,0.005582614918117785,-0.1258889694565166,2.832918027796812,1.3054760209625458,1.675358244521159,40.8128079,-73.99266740000002
237 2nd St,Acoreana Grocery Store,0.816254380512265,-0.04524736815191293,-0.244700790948136,-0.13771447780000984,0.10860078876325892,0.28775562940853006,-0.025089684359558894,-0.05976972936258805,-0.1258889694565166,0.4231835079782522,0.1328016401818071,-0.07447106989457189,40.6529567,-74.18370949999998
110 E 7th St,Precious International Food,-0.1852492211091664,-0.04524736815191293,-0.4446409381810673,-0.30228857293643435,0.4126127055277199,0.4967615375507553,-0.025089684359558894,-0.058872725869954054,-0.1258889694565166,-0.10394591823205775,0.1328016401818071,-0.07447106989457189,40.6152486,-74.4169645
500 River St,LA Nueva Mercedes Inc,1.8177579821336962,-0.04524736815191293,1.1001889519927017,-0.3380655501400049,1.1726424974388716,-0.19992482292332892,-0.025089684359558894,-0.23582412144680728,-0.1258889694565166,0.04666248925660225,-1.020821182621529,-0.33081199544868906,40.9312493,-74.1589296
740 Grand St,Herbal Tea House,-1.1867528227305977,-0.04524736815191293,-0.5809342815192426,0.16996752615069688,0.7166246222921808,0.94960767185891,-0.025089684359558894,-0.10989987066051092,-0.33851481770346814,1.0256171379328922,-0.0640722114336654,0.49553932585685845,40.7154468,-74.06897070000002
125 Presidential Blvd # 1,Gonzalez Mini Market,-1.1867528227305977,-0.04524736815191293,-0.41236341385620556,-0.3130216660975055,0.5646186639099497,-0.07800470984036417,-0.025089684359558894,-0.23343927383764862,-0.1258889694565166,-0.02864171448772775,-1.020821182621529,-0.33081199544868906,40.922471,-74.1739936
87 N Beverwyck Rd,Gene's III,-0.1852492211091664,-0.04524736815191293,-0.2792820274379122,-0.22357922308857914,-0.49942304476566235,-0.8966111833974131,-0.025089684359558894,0.07003795570618962,0.17190633621148277,-0.7816837519310277,2.2092426305342894,-0.3786912040983475,40.8830685,-74.3828014
664 S Main St,Hoser Farm,-1.1867528227305977,-0.04524736815191293,-0.6888580375211631,-0.29155547977536317,0.2606067471454901,-1.03594845549223,0.6430192873377991,-0.08841475706448698,-0.1258889694565166,-1.1582047706526777,-1.255376877414164,-2.167871425714404,40.6803889,-75.1090991
941 Atlantic City Blvd,Coastal Mini Mart,-0.1852492211091664,-0.04524736815191293,-0.4074224784646186,-0.3130216660975055,0.5646186639099497,-0.8095253883381526,-0.025089684359558894,0.0404959245116567,-0.33851481770346814,-0.9322921594196877,-0.9589394409025067,0.10321018800627499,39.8805533,-74.164778
440 Chandler Rd # 1,Minit Stop Food Store,0.816254380512265,-0.04524736815191293,0.02967627588043795,0.33811931900747844,0.5646186639099497,-0.217341981935181,-0.025089684359558894,0.38560056164779133,0.17190633621148277,-0.9322921594196877,-0.9589394409025067,0.10321018800627499,40.1637588,-74.2953667
466 Broadway,Esperanza Pueblo Grocery,-1.1867528227305977,-0.04524736815191293,-0.6284423232244434,-0.3487986433010761,0.10860078876325892,-0.07800470984036417,-0.025089684359558894,-0.23343927383764862,-0.33851481770346814,0.19727089674526224,-1.020821182621529,-0.33081199544868906,40.91830039999999,-74.15433320000002
1016 Sherman Ave,Twin City Supermarket,1.8177579821336962,-0.04524736815191293,1.5547605339854995,5.5901795724916346,-0.04340516961897089,-0.2870106179825894,-0.025089684359558894,-0.06111254896233955,0.8100391340714814,0.4984877117225822,0.1328016401818071,-0.07447106989457189,40.6869691,-74.2062848
359 E Northfield Rd,Argyle Marketplace LLC,0.816254380512265,-0.04524736815191293,-0.08405438605781898,0.177122921591411,0.10860078876325892,-0.6876052752551879,-0.025089684359558894,-1.0310741160900376,-0.33851481770346814,-0.48046693695370774,0.06877924636311937,1.0163154704469952,40.7707368,-74.29974399999998
23 Mileed Way,Ko Fro Foods,-0.1852492211091664,-0.04524736815191293,-0.3999693908479587,-0.32375475925857666,-0.6514290031478929,-0.6527709572314836,-0.025089684359558894,-0.1206424274585229,-0.1258889694565166,0.19727089674526224,-0.33548189995059047,1.1844876854203736,40.5980192,-74.25317059999998
597 Pompton Ave,Nichlos Markets Inc Food Town,-0.1852492211091664,-0.04524736815191293,-0.274171097284671,1.096591235723174,-0.04340516961897089,-1.0011141374685257,-0.025089684359558894,-0.04723316557930808,-0.1258889694565166,-0.02864171448772775,0.06877924636311937,1.0163154704469952,40.8538113,-74.2286625
225 S Pavilion Ave,Krauser's Food Mart,-0.1852492211091664,-0.04524736815191293,-0.32649119860871706,-0.2987108752160773,-0.49942304476566235,-0.4785993671129626,-0.025089684359558894,-0.08035783946597799,-0.33851481770346814,0.3478793042339222,-0.2805854435696281,-0.6089212305672501,40.0361489,-74.9595322
136 Hillside Blvd,Kosher West,-0.1852492211091664,-0.04524736815191293,-0.4074224784646186,0.2772984577614085,0.4126127055277199,0.3574242654559385,-0.025089684359558894,0.0404959245116567,-0.1258889694565166,-0.6310753444423677,-0.9589394409025067,0.10321018800627499,40.0870009,-74.25484279999998
251 French St,LA Hacienda,-0.1852492211091664,-0.04524736815191293,0.044582450896763805,-0.19853533904607976,0.10860078876325892,0.5141786965626074,-0.025089684359558894,-1.029731296490286,-0.33851481770346814,0.12196669300093224,-0.33548189995059047,1.1844876854203736,40.4900899,-74.4596839
580 Toms River Rd,One Stop Shop Of Jackson Inc,-0.1852492211091664,-0.04524736815191293,-0.6259718555286499,-0.2879777820550061,-0.3474170863834319,-0.217341981935181,-0.025089684359558894,0.0404959245116567,-0.33851481770346814,-0.9322921594196877,-0.9589394409025067,0.10321018800627499,40.0706908,-74.37237840000002
527 Florida Grove Rd,7-Eleven,1.8177579821336962,-0.04524736815191293,1.6005138970032924,-0.3130216660975055,-3.5395422124102693,0.6012644916218679,-0.025089684359558894,-0.12113121379283244,0.17190633621148277,-0.48046693695370774,-0.33548189995059047,1.1844876854203736,40.5320012,-74.2907372
650 Franklin Blvd,Franklin Food Mart,0.816254380512265,-0.04524736815191293,0.615931347851802,-0.3595317364621472,-4.907595837850343,0.30517278842038215,-0.025089684359558894,4.725147691937511,-0.33851481770346814,-0.6310753444423677,1.4887172994600457,-1.14325891681928,40.48730070000001,-74.4825108
911 Charles Dr,Garcia's Deli & Grocery,-2.188256424352029,-0.04524736815191293,-0.18887310123784187,-0.3165993638178626,1.1726424974388716,0.2703384703966779,-0.025089684359558894,-1.0659874256835766,-0.33851481770346814,-0.7816837519310277,-0.9589394409025067,0.10321018800627499,39.963842,-74.18283740000003
348 Clinton Ave,Eddy's Supermarket,0.816254380512265,-0.04524736815191293,-0.08405438605781898,-0.08762670971501106,-0.04340516961897089,0.5490130145863116,-0.025089684359558894,-0.046787349472190584,-0.1258889694565166,0.12196669300093224,0.06877924636311937,1.0163154704469952,40.7217201,-74.1924808
669 Jackson Rd,Atco Food Co,-1.1867528227305977,-0.04524736815191293,0.04404601538019017,-0.09835980287608223,-0.19541112800120206,-0.9488626604329694,-0.025089684359558894,-0.1609270154510678,-0.33851481770346814,-1.1582047706526777,-0.8101959686032327,-0.33682221351951763,39.7750906,-74.856607
